date_key,day_id,date,year,quarter,month,month_name,year_month,day_of_month,wday,weekday_name,is_weekend,wm_yr_wk,weekday,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI
20140419,d_1177,2014-04-19,2014,2,4,April,2014-04,19,1,Saturday,1,11412,Saturday,,,,,0,0,0
20140420,d_1178,2014-04-20,2014,2,4,April,2014-04,20,2,Sunday,1,11412,Sunday,Easter,Cultural,OrthodoxEaster,Religious,0,0,0
20140421,d_1179,2014-04-21,2014,2,4,April,2014-04,21,3,Monday,0,11412,Monday,,,,,0,0,0
20140422,d_1180,2014-04-22,2014,2,4,April,2014-04,22,4,Tuesday,0,11412,Tuesday,Pesach End,Religious,,,0,0,0
20140423,d_1181,2014-04-23,2014,2,4,April,2014-04,23,5,Wednesday,0,11412,Wednesday,,,,,0,0,0
20140424,d_1182,2014-04-24,2014,2,4,April,2014-04,24,6,Thursday,0,11412,Thursday,,,,,0,0,0
20140425,d_1183,2014-04-25,2014,2,4,April,2014-04,25,7,Friday,0,11412,Friday,,,,,0,0,0
20140426,d_1184,2014-04-26,2014,2,4,April,2014-04,26,1,Saturday,1,11413,Saturday,,,,,0,0,0
20140427,d_1185,2014-04-27,2014,2,4,April,2014-04,27,2,Sunday,1,11413,Sunday,,,,,0,0,0
20140428,d_1186,2014-04-28,2014,2,4,April,2014-04,28,3,Monday,0,11413,Monday,,,,,0,0,0
20140429,d_1187,2014-04-29,2014,2,4,April,2014-04,29,4,Tuesday,0,11413,Tuesday,,,,,0,0,0
20140430,d_1188,2014-04-30,2014,2,4,April,2014-04,30,5,Wednesday,0,11413,Wednesday,,,,,0,0,0
20140501,d_1189,2014-05-01,2014,2,5,May,2014-05,1,6,Thursday,0,11413,Thursday,,,,,1,1,0
20140502,d_1190,2014-05-02,2014,2,5,May,2014-05,2,7,Friday,0,11413,Friday,,,,,1,0,1
20140503,d_1191,2014-05-03,2014,2,5,May,2014-05,3,1,Saturday,1,11414,Saturday,,,,,1,1,1
20140504,d_1192,2014-05-04,2014,2,5,May,2014-05,4,2,Sunday,1,11414,Sunday,,,,,1,0,0
20140505,d_1193,2014-05-05,2014,2,5,May,2014-05,5,3,Monday,0,11414,Monday,Cinco De Mayo,Cultural,,,1,1,1
20140506,d_1194,2014-05-06,2014,2,5,May,2014-05,6,4,Tuesday,0,11414,Tuesday,,,,,1,1,1
20140507,d_1195,2014-05-07,2014,2,5,May,2014-05,7,5,Wednesday,0,11414,Wednesday,,,,,1,1,0
20140508,d_1196,2014-05-08,2014,2,5,May,2014-05,8,6,Thursday,0,11414,Thursday,,,,,1,0,1
20140509,d_1197,2014-05-09,2014,2,5,May,2014-05,9,7,Friday,0,11414,Friday,,,,,1,1,1
20140510,d_1198,2014-05-10,2014,2,5,May,2014-05,10,1,Saturday,1,11415,Saturday,,,,,1,0,0
20140511,d_1199,2014-05-11,2014,2,5,May,2014-05,11,2,Sunday,1,11415,Sunday,Mother's day,Cultural,,,0,1,1
20140512,d_1200,2014-05-12,2014,2,5,May,2014-05,12,3,Monday,0,11415,Monday,,,,,0,1,1
20140513,d_1201,2014-05-13,2014,2,5,May,2014-05,13,4,Tuesday,0,11415,Tuesday,,,,,0,1,0
20140514,d_1202,2014-05-14,2014,2,5,May,2014-05,14,5,Wednesday,0,11415,Wednesday,,,,,0,0,1
20140515,d_1203,2014-05-15,2014,2,5,May,2014-05,15,6,Thursday,0,11415,Thursday,,,,,0,1,1
20140516,d_1204,2014-05-16,2014,2,5,May,2014-05,16,7,Friday,0,11415,Friday,,,,,0,0,0
20140517,d_1205,2014-05-17,2014,2,5,May,2014-05,17,1,Saturday,1,11416,Saturday,,,,,0,0,0
20140518,d_1206,2014-05-18,2014,2,5,May,2014-05,18,2,Sunday,1,11416,Sunday,,,,,0,0,0
20140519,d_1207,2014-05-19,2014,2,5,May,2014-05,19,3,Monday,0,11416,Monday,,,,,0,0,0
20140520,d_1208,2014-05-20,2014,2,5,May,2014-05,20,4,Tuesday,0,11416,Tuesday,,,,,0,0,0
20140521,d_1209,2014-05-21,2014,2,5,May,2014-05,21,5,Wednesday,0,11416,Wednesday,,,,,0,0,0
20140522,d_1210,2014-05-22,2014,2,5,May,2014-05,22,6,Thursday,0,11416,Thursday,,,,,0,0,0
20140523,d_1211,2014-05-23,2014,2,5,May,2014-05,23,7,Friday,0,11416,Friday,,,,,0,0,0
20140524,d_1212,2014-05-24,2014,2,5,May,2014-05,24,1,Saturday,1,11417,Saturday,,,,,0,0,0
20140525,d_1213,2014-05-25,2014,2,5,May,2014-05,25,2,Sunday,1,11417,Sunday,,,,,0,0,0
20140526,d_1214,2014-05-26,2014,2,5,May,2014-05,26,3,Monday,0,11417,Monday,MemorialDay,National,,,0,0,0
20140527,d_1215,2014-05-27,2014,2,5,May,2014-05,27,4,Tuesday,0,11417,Tuesday,,,,,0,0,0
20140528,d_1216,2014-05-28,2014,2,5,May,2014-05,28,5,Wednesday,0,11417,Wednesday,,,,,0,0,0
20140529,d_1217,2014-05-29,2014,2,5,May,2014-05,29,6,Thursday,0,11417,Thursday,,,,,0,0,0
20140530,d_1218,2014-05-30,2014,2,5,May,2014-05,30,7,Friday,0,11417,Friday,,,,,0,0,0
20140531,d_1219,2014-05-31,2014,2,5,May,2014-05,31,1,Saturday,1,11418,Saturday,,,,,0,0,0
20140601,d_1220,2014-06-01,2014,2,6,June,2014-06,1,2,Sunday,1,11418,Sunday,,,,,1,1,0
20140602,d_1221,2014-06-02,2014,2,6,June,2014-06,2,3,Monday,0,11418,Monday,,,,,1,0,1
20140603,d_1222,2014-06-03,2014,2,6,June,2014-06,3,4,Tuesday,0,11418,Tuesday,,,,,1,1,1
20140604,d_1223,2014-06-04,2014,2,6,June,2014-06,4,5,Wednesday,0,11418,Wednesday,,,,,1,0,0
20140605,d_1224,2014-06-05,2014,2,6,June,2014-06,5,6,Thursday,0,11418,Thursday,NBAFinalsStart,Sporting,,,1,1,1
20140606,d_1225,2014-06-06,2014,2,6,June,2014-06,6,7,Friday,0,11418,Friday,,,,,1,1,1
20140607,d_1226,2014-06-07,2014,2,6,June,2014-06,7,1,Saturday,1,11419,Saturday,,,,,1,1,0
20140608,d_1227,2014-06-08,2014,2,6,June,2014-06,8,2,Sunday,1,11419,Sunday,,,,,1,0,1
20140609,d_1228,2014-06-09,2014,2,6,June,2014-06,9,3,Monday,0,11419,Monday,,,,,1,1,1
20140610,d_1229,2014-06-10,2014,2,6,June,2014-06,10,4,Tuesday,0,11419,Tuesday,,,,,1,0,0
20140611,d_1230,2014-06-11,2014,2,6,June,2014-06,11,5,Wednesday,0,11419,Wednesday,,,,,0,1,1
20140612,d_1231,2014-06-12,2014,2,6,June,2014-06,12,6,Thursday,0,11419,Thursday,,,,,0,1,1
20140613,d_1232,2014-06-13,2014,2,6,June,2014-06,13,7,Friday,0,11419,Friday,,,,,0,1,0
20140614,d_1233,2014-06-14,2014,2,6,June,2014-06,14,1,Saturday,1,11420,Saturday,,,,,0,0,1
20140615,d_1234,2014-06-15,2014,2,6,June,2014-06,15,2,Sunday,1,11420,Sunday,NBAFinalsEnd,Sporting,Father's day,Cultural,0,1,1
20140616,d_1235,2014-06-16,2014,2,6,June,2014-06,16,3,Monday,0,11420,Monday,,,,,0,0,0
20140617,d_1236,2014-06-17,2014,2,6,June,2014-06,17,4,Tuesday,0,11420,Tuesday,,,,,0,0,0
20140618,d_1237,2014-06-18,2014,2,6,June,2014-06,18,5,Wednesday,0,11420,Wednesday,,,,,0,0,0
20140619,d_1238,2014-06-19,2014,2,6,June,2014-06,19,6,Thursday,0,11420,Thursday,,,,,0,0,0
20140620,d_1239,2014-06-20,2014,2,6,June,2014-06,20,7,Friday,0,11420,Friday,,,,,0,0,0
20140621,d_1240,2014-06-21,2014,2,6,June,2014-06,21,1,Saturday,1,11421,Saturday,,,,,0,0,0
20140622,d_1241,2014-06-22,2014,2,6,June,2014-06,22,2,Sunday,1,11421,Sunday,,,,,0,0,0
20140623,d_1242,2014-06-23,2014,2,6,June,2014-06,23,3,Monday,0,11421,Monday,,,,,0,0,0
20140624,d_1243,2014-06-24,2014,2,6,June,2014-06,24,4,Tuesday,0,11421,Tuesday,,,,,0,0,0
20140625,d_1244,2014-06-25,2014,2,6,June,2014-06,25,5,Wednesday,0,11421,Wednesday,,,,,0,0,0
20140626,d_1245,2014-06-26,2014,2,6,June,2014-06,26,6,Thursday,0,11421,Thursday,,,,,0,0,0
20140627,d_1246,2014-06-27,2014,2,6,June,2014-06,27,7,Friday,0,11421,Friday,,,,,0,0,0
20140628,d_1247,2014-06-28,2014,2,6,June,2014-06,28,1,Saturday,1,11422,Saturday,,,,,0,0,0
20140629,d_1248,2014-06-29,2014,2,6,June,2014-06,29,2,Sunday,1,11422,Sunday,Ramadan starts,Religious,,,0,0,0
20140630,d_1249,2014-06-30,2014,2,6,June,2014-06,30,3,Monday,0,11422,Monday,,,,,0,0,0
20140701,d_1250,2014-07-01,2014,3,7,July,2014-07,1,4,Tuesday,0,11422,Tuesday,,,,,1,1,0
20140702,d_1251,2014-07-02,2014,3,7,July,2014-07,2,5,Wednesday,0,11422,Wednesday,,,,,1,0,1
20140703,d_1252,2014-07-03,2014,3,7,July,2014-07,3,6,Thursday,0,11422,Thursday,,,,,1,1,1
20140704,d_1253,2014-07-04,2014,3,7,July,2014-07,4,7,Friday,0,11422,Friday,IndependenceDay,National,,,1,0,0
20140705,d_1254,2014-07-05,2014,3,7,July,2014-07,5,1,Saturday,1,11423,Saturday,,,,,1,1,1
20140706,d_1255,2014-07-06,2014,3,7,July,2014-07,6,2,Sunday,1,11423,Sunday,,,,,1,1,1
20140707,d_1256,2014-07-07,2014,3,7,July,2014-07,7,3,Monday,0,11423,Monday,,,,,1,1,0
20140708,d_1257,2014-07-08,2014,3,7,July,2014-07,8,4,Tuesday,0,11423,Tuesday,,,,,1,0,1
20140709,d_1258,2014-07-09,2014,3,7,July,2014-07,9,5,Wednesday,0,11423,Wednesday,,,,,1,1,1
20140710,d_1259,2014-07-10,2014,3,7,July,2014-07,10,6,Thursday,0,11423,Thursday,,,,,1,0,0
20140711,d_1260,2014-07-11,2014,3,7,July,2014-07,11,7,Friday,0,11423,Friday,,,,,0,1,1
20140712,d_1261,2014-07-12,2014,3,7,July,2014-07,12,1,Saturday,1,11424,Saturday,,,,,0,1,1
20140713,d_1262,2014-07-13,2014,3,7,July,2014-07,13,2,Sunday,1,11424,Sunday,,,,,0,1,0
20140714,d_1263,2014-07-14,2014,3,7,July,2014-07,14,3,Monday,0,11424,Monday,,,,,0,0,1
20140715,d_1264,2014-07-15,2014,3,7,July,2014-07,15,4,Tuesday,0,11424,Tuesday,,,,,0,1,1
20140716,d_1265,2014-07-16,2014,3,7,July,2014-07,16,5,Wednesday,0,11424,Wednesday,,,,,0,0,0
20140717,d_1266,2014-07-17,2014,3,7,July,2014-07,17,6,Thursday,0,11424,Thursday,,,,,0,0,0
20140718,d_1267,2014-07-18,2014,3,7,July,2014-07,18,7,Friday,0,11424,Friday,,,,,0,0,0
20140719,d_1268,2014-07-19,2014,3,7,July,2014-07,19,1,Saturday,1,11425,Saturday,,,,,0,0,0
20140720,d_1269,2014-07-20,2014,3,7,July,2014-07,20,2,Sunday,1,11425,Sunday,,,,,0,0,0
20140721,d_1270,2014-07-21,2014,3,7,July,2014-07,21,3,Monday,0,11425,Monday,,,,,0,0,0
20140722,d_1271,2014-07-22,2014,3,7,July,2014-07,22,4,Tuesday,0,11425,Tuesday,,,,,0,0,0
20140723,d_1272,2014-07-23,2014,3,7,July,2014-07,23,5,Wednesday,0,11425,Wednesday,,,,,0,0,0
20140724,d_1273,2014-07-24,2014,3,7,July,2014-07,24,6,Thursday,0,11425,Thursday,,,,,0,0,0
20140725,d_1274,2014-07-25,2014,3,7,July,2014-07,25,7,Friday,0,11425,Friday,,,,,0,0,0
20140726,d_1275,2014-07-26,2014,3,7,July,2014-07,26,1,Saturday,1,11426,Saturday,,,,,0,0,0
20140727,d_1276,2014-07-27,2014,3,7,July,2014-07,27,2,Sunday,1,11426,Sunday,,,,,0,0,0
20140728,d_1277,2014-07-28,2014,3,7,July,2014-07,28,3,Monday,0,11426,Monday,,,,,0,0,0
20140729,d_1278,2014-07-29,2014,3,7,July,2014-07,29,4,Tuesday,0,11426,Tuesday,Eid al-Fitr,Religious,,,0,0,0
20140730,d_1279,2014-07-30,2014,3,7,July,2014-07,30,5,Wednesday,0,11426,Wednesday,,,,,0,0,0
20140731,d_1280,2014-07-31,2014,3,7,July,2014-07,31,6,Thursday,0,11426,Thursday,,,,,0,0,0
20140801,d_1281,2014-08-01,2014,3,8,August,2014-08,1,7,Friday,0,11426,Friday,,,,,1,1,0
20140802,d_1282,2014-08-02,2014,3,8,August,2014-08,2,1,Saturday,1,11427,Saturday,,,,,1,0,1
20140803,d_1283,2014-08-03,2014,3,8,August,2014-08,3,2,Sunday,1,11427,Sunday,,,,,1,1,1
20140804,d_1284,2014-08-04,2014,3,8,August,2014-08,4,3,Monday,0,11427,Monday,,,,,1,0,0
20140805,d_1285,2014-08-05,2014,3,8,August,2014-08,5,4,Tuesday,0,11427,Tuesday,,,,,1,1,1
20140806,d_1286,2014-08-06,2014,3,8,August,2014-08,6,5,Wednesday,0,11427,Wednesday,,,,,1,1,1
20140807,d_1287,2014-08-07,2014,3,8,August,2014-08,7,6,Thursday,0,11427,Thursday,,,,,1,1,0
20140808,d_1288,2014-08-08,2014,3,8,August,2014-08,8,7,Friday,0,11427,Friday,,,,,1,0,1
20140809,d_1289,2014-08-09,2014,3,8,August,2014-08,9,1,Saturday,1,11428,Saturday,,,,,1,1,1
20140810,d_1290,2014-08-10,2014,3,8,August,2014-08,10,2,Sunday,1,11428,Sunday,,,,,1,0,0
20140811,d_1291,2014-08-11,2014,3,8,August,2014-08,11,3,Monday,0,11428,Monday,,,,,0,1,1
20140812,d_1292,2014-08-12,2014,3,8,August,2014-08,12,4,Tuesday,0,11428,Tuesday,,,,,0,1,1
20140813,d_1293,2014-08-13,2014,3,8,August,2014-08,13,5,Wednesday,0,11428,Wednesday,,,,,0,1,0
20140814,d_1294,2014-08-14,2014,3,8,August,2014-08,14,6,Thursday,0,11428,Thursday,,,,,0,0,1
20140815,d_1295,2014-08-15,2014,3,8,August,2014-08,15,7,Friday,0,11428,Friday,,,,,0,1,1
20140816,d_1296,2014-08-16,2014,3,8,August,2014-08,16,1,Saturday,1,11429,Saturday,,,,,0,0,0
20140817,d_1297,2014-08-17,2014,3,8,August,2014-08,17,2,Sunday,1,11429,Sunday,,,,,0,0,0
20140818,d_1298,2014-08-18,2014,3,8,August,2014-08,18,3,Monday,0,11429,Monday,,,,,0,0,0
20140819,d_1299,2014-08-19,2014,3,8,August,2014-08,19,4,Tuesday,0,11429,Tuesday,,,,,0,0,0
20140820,d_1300,2014-08-20,2014,3,8,August,2014-08,20,5,Wednesday,0,11429,Wednesday,,,,,0,0,0
20140821,d_1301,2014-08-21,2014,3,8,August,2014-08,21,6,Thursday,0,11429,Thursday,,,,,0,0,0
20140822,d_1302,2014-08-22,2014,3,8,August,2014-08,22,7,Friday,0,11429,Friday,,,,,0,0,0
20140823,d_1303,2014-08-23,2014,3,8,August,2014-08,23,1,Saturday,1,11430,Saturday,,,,,0,0,0
20140824,d_1304,2014-08-24,2014,3,8,August,2014-08,24,2,Sunday,1,11430,Sunday,,,,,0,0,0
20140825,d_1305,2014-08-25,2014,3,8,August,2014-08,25,3,Monday,0,11430,Monday,,,,,0,0,0
20140826,d_1306,2014-08-26,2014,3,8,August,2014-08,26,4,Tuesday,0,11430,Tuesday,,,,,0,0,0
20140827,d_1307,2014-08-27,2014,3,8,August,2014-08,27,5,Wednesday,0,11430,Wednesday,,,,,0,0,0
20140828,d_1308,2014-08-28,2014,3,8,August,2014-08,28,6,Thursday,0,11430,Thursday,,,,,0,0,0
20140829,d_1309,2014-08-29,2014,3,8,August,2014-08,29,7,Friday,0,11430,Friday,,,,,0,0,0
20140830,d_1310,2014-08-30,2014,3,8,August,2014-08,30,1,Saturday,1,11431,Saturday,,,,,0,0,0
20140831,d_1311,2014-08-31,2014,3,8,August,2014-08,31,2,Sunday,1,11431,Sunday,,,,,0,0,0
20140901,d_1312,2014-09-01,2014,3,9,September,2014-09,1,3,Monday,0,11431,Monday,LaborDay,National,,,1,1,0
20140902,d_1313,2014-09-02,2014,3,9,September,2014-09,2,4,Tuesday,0,11431,Tuesday,,,,,1,0,1
20140903,d_1314,2014-09-03,2014,3,9,September,2014-09,3,5,Wednesday,0,11431,Wednesday,,,,,1,1,1
20140904,d_1315,2014-09-04,2014,3,9,September,2014-09,4,6,Thursday,0,11431,Thursday,,,,,1,0,0
20140905,d_1316,2014-09-05,2014,3,9,September,2014-09,5,7,Friday,0,11431,Friday,,,,,1,1,1
20140906,d_1317,2014-09-06,2014,3,9,September,2014-09,6,1,Saturday,1,11432,Saturday,,,,,1,1,1
20140907,d_1318,2014-09-07,2014,3,9,September,2014-09,7,2,Sunday,1,11432,Sunday,,,,,1,1,0
20140908,d_1319,2014-09-08,2014,3,9,September,2014-09,8,3,Monday,0,11432,Monday,,,,,1,0,1
20140909,d_1320,2014-09-09,2014,3,9,September,2014-09,9,4,Tuesday,0,11432,Tuesday,,,,,1,1,1
20140910,d_1321,2014-09-10,2014,3,9,September,2014-09,10,5,Wednesday,0,11432,Wednesday,,,,,1,0,0
20140911,d_1322,2014-09-11,2014,3,9,September,2014-09,11,6,Thursday,0,11432,Thursday,,,,,0,1,1
20140912,d_1323,2014-09-12,2014,3,9,September,2014-09,12,7,Friday,0,11432,Friday,,,,,0,1,1
20140913,d_1324,2014-09-13,2014,3,9,September,2014-09,13,1,Saturday,1,11433,Saturday,,,,,0,1,0
20140914,d_1325,2014-09-14,2014,3,9,September,2014-09,14,2,Sunday,1,11433,Sunday,,,,,0,0,1
20140915,d_1326,2014-09-15,2014,3,9,September,2014-09,15,3,Monday,0,11433,Monday,,,,,0,1,1
20140916,d_1327,2014-09-16,2014,3,9,September,2014-09,16,4,Tuesday,0,11433,Tuesday,,,,,0,0,0
20140917,d_1328,2014-09-17,2014,3,9,September,2014-09,17,5,Wednesday,0,11433,Wednesday,,,,,0,0,0
20140918,d_1329,2014-09-18,2014,3,9,September,2014-09,18,6,Thursday,0,11433,Thursday,,,,,0,0,0
20140919,d_1330,2014-09-19,2014,3,9,September,2014-09,19,7,Friday,0,11433,Friday,,,,,0,0,0
20140920,d_1331,2014-09-20,2014,3,9,September,2014-09,20,1,Saturday,1,11434,Saturday,,,,,0,0,0
20140921,d_1332,2014-09-21,2014,3,9,September,2014-09,21,2,Sunday,1,11434,Sunday,,,,,0,0,0
20140922,d_1333,2014-09-22,2014,3,9,September,2014-09,22,3,Monday,0,11434,Monday,,,,,0,0,0
20140923,d_1334,2014-09-23,2014,3,9,September,2014-09,23,4,Tuesday,0,11434,Tuesday,,,,,0,0,0
20140924,d_1335,2014-09-24,2014,3,9,September,2014-09,24,5,Wednesday,0,11434,Wednesday,,,,,0,0,0
20140925,d_1336,2014-09-25,2014,3,9,September,2014-09,25,6,Thursday,0,11434,Thursday,,,,,0,0,0
20140926,d_1337,2014-09-26,2014,3,9,September,2014-09,26,7,Friday,0,11434,Friday,,,,,0,0,0
20140927,d_1338,2014-09-27,2014,3,9,September,2014-09,27,1,Saturday,1,11435,Saturday,,,,,0,0,0
20140928,d_1339,2014-09-28,2014,3,9,September,2014-09,28,2,Sunday,1,11435,Sunday,,,,,0,0,0
20140929,d_1340,2014-09-29,2014,3,9,September,2014-09,29,3,Monday,0,11435,Monday,,,,,0,0,0
20140930,d_1341,2014-09-30,2014,3,9,September,2014-09,30,4,Tuesday,0,11435,Tuesday,,,,,0,0,0
20141001,d_1342,2014-10-01,2014,4,10,October,2014-10,1,5,Wednesday,0,11435,Wednesday,,,,,1,1,0
20141002,d_1343,2014-10-02,2014,4,10,October,2014-10,2,6,Thursday,0,11435,Thursday,,,,,1,0,1
20141003,d_1344,2014-10-03,2014,4,10,October,2014-10,3,7,Friday,0,11435,Friday,,,,,1,1,1
20141004,d_1345,2014-10-04,2014,4,10,October,2014-10,4,1,Saturday,1,11436,Saturday,EidAlAdha,Religious,,,1,0,0
20141005,d_1346,2014-10-05,2014,4,10,October,2014-10,5,2,Sunday,1,11436,Sunday,,,,,1,1,1
20141006,d_1347,2014-10-06,2014,4,10,October,2014-10,6,3,Monday,0,11436,Monday,,,,,1,1,1
20141007,d_1348,2014-10-07,2014,4,10,October,2014-10,7,4,Tuesday,0,11436,Tuesday,,,,,1,1,0
20141008,d_1349,2014-10-08,2014,4,10,October,2014-10,8,5,Wednesday,0,11436,Wednesday,,,,,1,0,1
20141009,d_1350,2014-10-09,2014,4,10,October,2014-10,9,6,Thursday,0,11436,Thursday,,,,,1,1,1
20141010,d_1351,2014-10-10,2014,4,10,October,2014-10,10,7,Friday,0,11436,Friday,,,,,1,0,0
20141011,d_1352,2014-10-11,2014,4,10,October,2014-10,11,1,Saturday,1,11437,Saturday,,,,,0,1,1
20141012,d_1353,2014-10-12,2014,4,10,October,2014-10,12,2,Sunday,1,11437,Sunday,,,,,0,1,1
20141013,d_1354,2014-10-13,2014,4,10,October,2014-10,13,3,Monday,0,11437,Monday,ColumbusDay,National,,,0,1,0
20141014,d_1355,2014-10-14,2014,4,10,October,2014-10,14,4,Tuesday,0,11437,Tuesday,,,,,0,0,1
20141015,d_1356,2014-10-15,2014,4,10,October,2014-10,15,5,Wednesday,0,11437,Wednesday,,,,,0,1,1
20141016,d_1357,2014-10-16,2014,4,10,October,2014-10,16,6,Thursday,0,11437,Thursday,,,,,0,0,0
20141017,d_1358,2014-10-17,2014,4,10,October,2014-10,17,7,Friday,0,11437,Friday,,,,,0,0,0
20141018,d_1359,2014-10-18,2014,4,10,October,2014-10,18,1,Saturday,1,11438,Saturday,,,,,0,0,0
20141019,d_1360,2014-10-19,2014,4,10,October,2014-10,19,2,Sunday,1,11438,Sunday,,,,,0,0,0
20141020,d_1361,2014-10-20,2014,4,10,October,2014-10,20,3,Monday,0,11438,Monday,,,,,0,0,0
20141021,d_1362,2014-10-21,2014,4,10,October,2014-10,21,4,Tuesday,0,11438,Tuesday,,,,,0,0,0
20141022,d_1363,2014-10-22,2014,4,10,October,2014-10,22,5,Wednesday,0,11438,Wednesday,,,,,0,0,0
20141023,d_1364,2014-10-23,2014,4,10,October,2014-10,23,6,Thursday,0,11438,Thursday,,,,,0,0,0
20141024,d_1365,2014-10-24,2014,4,10,October,2014-10,24,7,Friday,0,11438,Friday,,,,,0,0,0
20141025,d_1366,2014-10-25,2014,4,10,October,2014-10,25,1,Saturday,1,11439,Saturday,,,,,0,0,0
20141026,d_1367,2014-10-26,2014,4,10,October,2014-10,26,2,Sunday,1,11439,Sunday,,,,,0,0,0
20141027,d_1368,2014-10-27,2014,4,10,October,2014-10,27,3,Monday,0,11439,Monday,,,,,0,0,0
20141028,d_1369,2014-10-28,2014,4,10,October,2014-10,28,4,Tuesday,0,11439,Tuesday,,,,,0,0,0
20141029,d_1370,2014-10-29,2014,4,10,October,2014-10,29,5,Wednesday,0,11439,Wednesday,,,,,0,0,0
20141030,d_1371,2014-10-30,2014,4,10,October,2014-10,30,6,Thursday,0,11439,Thursday,,,,,0,0,0
20141031,d_1372,2014-10-31,2014,4,10,October,2014-10,31,7,Friday,0,11439,Friday,Halloween,Cultural,,,0,0,0
20141101,d_1373,2014-11-01,2014,4,11,November,2014-11,1,1,Saturday,1,11440,Saturday,,,,,1,1,0
20141102,d_1374,2014-11-02,2014,4,11,November,2014-11,2,2,Sunday,1,11440,Sunday,,,,,1,0,1
20141103,d_1375,2014-11-03,2014,4,11,November,2014-11,3,3,Monday,0,11440,Monday,,,,,1,1,1
20141104,d_1376,2014-11-04,2014,4,11,November,2014-11,4,4,Tuesday,0,11440,Tuesday,,,,,1,0,0
20141105,d_1377,2014-11-05,2014,4,11,November,2014-11,5,5,Wednesday,0,11440,Wednesday,,,,,1,1,1
20141106,d_1378,2014-11-06,2014,4,11,November,2014-11,6,6,Thursday,0,11440,Thursday,,,,,1,1,1
20141107,d_1379,2014-11-07,2014,4,11,November,2014-11,7,7,Friday,0,11440,Friday,,,,,1,1,0
20141108,d_1380,2014-11-08,2014,4,11,November,2014-11,8,1,Saturday,1,11441,Saturday,,,,,1,0,1
20141109,d_1381,2014-11-09,2014,4,11,November,2014-11,9,2,Sunday,1,11441,Sunday,,,,,1,1,1
20141110,d_1382,2014-11-10,2014,4,11,November,2014-11,10,3,Monday,0,11441,Monday,,,,,1,0,0
20141111,d_1383,2014-11-11,2014,4,11,November,2014-11,11,4,Tuesday,0,11441,Tuesday,VeteransDay,National,,,0,1,1
20141112,d_1384,2014-11-12,2014,4,11,November,2014-11,12,5,Wednesday,0,11441,Wednesday,,,,,0,1,1
20141113,d_1385,2014-11-13,2014,4,11,November,2014-11,13,6,Thursday,0,11441,Thursday,,,,,0,1,0
20141114,d_1386,2014-11-14,2014,4,11,November,2014-11,14,7,Friday,0,11441,Friday,,,,,0,0,1
20141115,d_1387,2014-11-15,2014,4,11,November,2014-11,15,1,Saturday,1,11442,Saturday,,,,,0,1,1
20141116,d_1388,2014-11-16,2014,4,11,November,2014-11,16,2,Sunday,1,11442,Sunday,,,,,0,0,0
20141117,d_1389,2014-11-17,2014,4,11,November,2014-11,17,3,Monday,0,11442,Monday,,,,,0,0,0
20141118,d_1390,2014-11-18,2014,4,11,November,2014-11,18,4,Tuesday,0,11442,Tuesday,,,,,0,0,0
20141119,d_1391,2014-11-19,2014,4,11,November,2014-11,19,5,Wednesday,0,11442,Wednesday,,,,,0,0,0
20141120,d_1392,2014-11-20,2014,4,11,November,2014-11,20,6,Thursday,0,11442,Thursday,,,,,0,0,0
20141121,d_1393,2014-11-21,2014,4,11,November,2014-11,21,7,Friday,0,11442,Friday,,,,,0,0,0
20141122,d_1394,2014-11-22,2014,4,11,November,2014-11,22,1,Saturday,1,11443,Saturday,,,,,0,0,0
20141123,d_1395,2014-11-23,2014,4,11,November,2014-11,23,2,Sunday,1,11443,Sunday,,,,,0,0,0
20141124,d_1396,2014-11-24,2014,4,11,November,2014-11,24,3,Monday,0,11443,Monday,,,,,0,0,0
20141125,d_1397,2014-11-25,2014,4,11,November,2014-11,25,4,Tuesday,0,11443,Tuesday,,,,,0,0,0
20141126,d_1398,2014-11-26,2014,4,11,November,2014-11,26,5,Wednesday,0,11443,Wednesday,,,,,0,0,0
20141127,d_1399,2014-11-27,2014,4,11,November,2014-11,27,6,Thursday,0,11443,Thursday,Thanksgiving,National,,,0,0,0
20141128,d_1400,2014-11-28,2014,4,11,November,2014-11,28,7,Friday,0,11443,Friday,,,,,0,0,0
20141129,d_1401,2014-11-29,2014,4,11,November,2014-11,29,1,Saturday,1,11444,Saturday,,,,,0,0,0
20141130,d_1402,2014-11-30,2014,4,11,November,2014-11,30,2,Sunday,1,11444,Sunday,,,,,0,0,0
20141201,d_1403,2014-12-01,2014,4,12,December,2014-12,1,3,Monday,0,11444,Monday,,,,,1,1,0
20141202,d_1404,2014-12-02,2014,4,12,December,2014-12,2,4,Tuesday,0,11444,Tuesday,,,,,1,0,1
20141203,d_1405,2014-12-03,2014,4,12,December,2014-12,3,5,Wednesday,0,11444,Wednesday,,,,,1,1,1
20141204,d_1406,2014-12-04,2014,4,12,December,2014-12,4,6,Thursday,0,11444,Thursday,,,,,1,0,0
20141205,d_1407,2014-12-05,2014,4,12,December,2014-12,5,7,Friday,0,11444,Friday,,,,,1,1,1
20141206,d_1408,2014-12-06,2014,4,12,December,2014-12,6,1,Saturday,1,11445,Saturday,,,,,1,1,1
