forecast_model,inventory_policy,store_id,item_id,forecast_total_units,actual_demand_units,uncertainty_std_28,service_factor,safety_stock_units,order_quantity,served_units,shortage_units,leftover_units,fill_rate_percent,stockout_occurred,holding_cost_units,shortage_cost_units,total_cost_units,target_order_quantity,average_sell_price,unit_purchase_cost,priority_weight,scenario,allocation_method,allocated_order_quantity,operational_cost_units,purchase_spend,target_coverage_percent,budget_limit,capacity_limit,unconstrained_spend,unconstrained_units
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_020,291.9417,284.0,135.8334,0.9674,132,424,284.0,0.0,140.0,100.0,0,140.0,0.0,140.0,424,0.9399999999999998,0.5639999999999998,1.9744903626688166,balanced,milp_optimised,424,140.0,239.13599999999994,100.0,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_021,36.1377,41.0,9.9041,0.9674,9,46,18.0,23.0,0.0,43.90243902439025,1,5.0,115.0,5.0,46,2.48,1.488,1.0964887733305013,balanced,milp_optimised,18,120.0,26.784,39.130434782608695,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_022,6.5359,10.0,3.4998,0.9674,3,10,4.0,6.0,0.0,40.0,1,0.0,30.0,0.0,10,1.98,1.188,1.023419271932338,balanced,milp_optimised,4,30.0,4.752,40.0,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_023,47.4286,50.0,7.8386,0.9674,8,56,22.0,28.0,0.0,44.0,1,6.0,140.0,6.0,56,3.9799999999999995,2.3879999999999995,1.1086112061483018,balanced,milp_optimised,22,146.0,52.53599999999999,39.285714285714285,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_024,48.9517,0.0,143.1361,0.9674,139,188,0.0,0.0,188.0,100.0,0,188.0,0.0,188.0,188,1.0,0.6,1.5838381430265016,balanced,milp_optimised,188,188.0,112.8,100.0,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_025,37.7439,41.0,8.9134,0.9674,9,47,18.0,23.0,0.0,43.90243902439025,1,6.0,115.0,6.0,47,2.88,1.728,1.095778972726375,balanced,milp_optimised,18,121.0,31.104,38.297872340425535,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_026,59.7591,58.0,8.5001,0.9674,8,68,58.0,0.0,10.0,100.0,0,10.0,0.0,10.0,68,1.98,1.188,1.1320400302185982,balanced,milp_optimised,68,10.0,80.78399999999999,100.0,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_027,25.8061,15.0,9.9898,0.9674,10,36,14.0,1.0,0.0,93.33333333333333,1,21.0,5.0,21.0,36,2.0,1.2,1.0790935100032701,balanced,milp_optimised,14,26.0,16.8,38.88888888888889,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_028,45.2696,38.0,7.0564,0.9674,7,53,21.0,17.0,0.0,55.26315789473685,1,15.0,85.0,15.0,53,3.88,2.328,1.1021811855633707,balanced,milp_optimised,21,100.0,48.888,39.62264150943396,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_029,35.37,26.0,10.9493,0.9674,10,46,18.0,8.0,0.0,69.23076923076923,1,20.0,40.0,20.0,46,1.6,0.96,1.0988250265773272,balanced,milp_optimised,18,60.0,17.28,39.130434782608695,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_030,239.1191,205.0,103.5872,0.9674,100,340,205.0,0.0,135.0,100.0,0,135.0,0.0,135.0,340,1.48,0.888,1.7713808981070647,balanced,milp_optimised,340,135.0,301.92,100.0,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_031,33.3034,29.0,6.8015,0.9674,6,40,16.0,13.0,0.0,55.172413793103445,1,11.0,65.0,11.0,40,4.68,2.808,1.0807966139628404,balanced,milp_optimised,16,76.0,44.928,40.0,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_032,39.7545,27.0,9.3944,0.9674,9,49,19.0,8.0,0.0,70.37037037037037,1,22.0,40.0,22.0,49,2.98,1.788,1.1009026875017094,balanced,milp_optimised,19,62.0,33.972,38.775510204081634,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_033,11.7941,10.0,5.3869,0.9674,6,18,7.0,3.0,0.0,70.0,1,8.0,15.0,8.0,18,2.5,1.5,1.039016814929421,balanced,milp_optimised,7,23.0,10.5,38.88888888888889,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_034,50.9913,69.0,11.788,0.9674,12,63,63.0,6.0,0.0,91.30434782608695,1,0.0,30.0,30.0,63,2.56,1.536,1.128508898731371,balanced,milp_optimised,63,30.0,96.768,100.0,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_035,35.4548,28.0,6.7218,0.9674,6,42,16.0,12.0,0.0,57.14285714285714,1,14.0,60.0,14.0,42,4.18,2.5079999999999996,1.0842028473826126,balanced,milp_optimised,16,74.0,40.12799999999999,38.095238095238095,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_036,20.5981,19.0,10.9639,0.9674,11,32,12.0,7.0,0.0,63.1578947368421,1,13.0,35.0,13.0,32,2.88,1.728,1.0735766264578273,balanced,milp_optimised,12,48.0,20.736,37.5,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_037,176.2754,197.0,84.8492,0.9674,82,259,197.0,0.0,62.0,100.0,0,62.0,0.0,62.0,259,2.56,1.536,1.5982951478524983,balanced,milp_optimised,259,62.0,397.824,100.0,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_038,19.544,25.0,7.2221,0.9674,7,27,10.0,15.0,0.0,40.0,1,2.0,75.0,2.0,27,4.98,2.988,1.0587005235630762,balanced,milp_optimised,10,77.0,29.88,37.03703703703704,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_039,166.3572,173.0,66.6762,0.9674,64,231,173.0,0.0,58.0,100.0,0,58.0,0.0,58.0,231,3.9799999999999995,2.3879999999999995,1.5178269975719845,balanced,milp_optimised,231,58.0,551.6279999999999,100.0,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_040,27.014,25.0,13.0333,0.9674,12,40,16.0,9.0,0.0,64.0,1,15.0,45.0,15.0,40,2.56,1.536,1.091793734849291,balanced,milp_optimised,16,60.0,24.576,40.0,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_041,106.9998,139.0,33.85,0.9674,33,140,139.0,0.0,1.0,100.0,0,1.0,0.0,1.0,140,2.98,1.788,1.3014995286792006,balanced,milp_optimised,140,1.0,250.32,100.0,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_042,90.0984,87.0,15.0905,0.9674,14,105,87.0,0.0,18.0,100.0,0,18.0,0.0,18.0,105,1.6800000000000002,1.008,1.2070227068565151,balanced,milp_optimised,105,18.0,105.84,100.0,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_043,46.7816,46.0,23.7351,0.9674,23,70,46.0,0.0,24.0,100.0,0,24.0,0.0,24.0,70,2.56,1.536,1.163032426096803,balanced,milp_optimised,70,24.0,107.52,100.0,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_044,21.8368,14.0,6.9995,0.9674,7,29,11.0,3.0,0.0,78.57142857142857,1,15.0,15.0,15.0,29,2.88,1.728,1.0618497533614433,balanced,milp_optimised,11,30.0,19.008,37.93103448275862,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_045,11.0246,7.0,3.5572,0.9674,3,15,6.0,1.0,0.0,85.71428571428571,1,8.0,5.0,8.0,15,3.9799999999999995,2.3879999999999995,1.0313074454366862,balanced,milp_optimised,6,13.0,14.327999999999996,40.0,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_046,42.4949,40.0,15.8125,0.9674,15,58,40.0,0.0,18.0,100.0,0,18.0,0.0,18.0,58,1.98,1.188,1.1280156616314863,balanced,milp_optimised,58,18.0,68.904,100.0,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_047,48.4799,29.0,13.5191,0.9674,13,62,29.0,0.0,33.0,100.0,0,33.0,0.0,33.0,62,1.0,0.6,1.1302547394395868,balanced,milp_optimised,62,33.0,37.199999999999996,100.0,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_048,45.583,46.0,10.435,0.9674,10,56,22.0,24.0,0.0,47.82608695652174,1,10.0,120.0,10.0,56,1.5,0.8999999999999999,1.1145199906942713,balanced,milp_optimised,22,130.0,19.799999999999997,39.285714285714285,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_049,25.7006,24.0,7.0331,0.9674,7,33,13.0,11.0,0.0,54.166666666666664,1,9.0,55.0,9.0,33,4.74,2.844,1.0685845412790562,balanced,milp_optimised,13,64.0,36.972,39.39393939393939,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_050,11.572,2.0,4.1519,0.9674,4,16,2.0,0.0,4.0,100.0,0,14.0,0.0,14.0,16,2.2399999999999998,1.3439999999999999,1.034322354859696,balanced,milp_optimised,6,14.0,8.064,37.5,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_001,15.0125,5.0,9.973,0.9674,9,25,5.0,0.0,15.0,100.0,0,20.0,0.0,20.0,25,2.5,1.5,1.060548941971695,balanced,proportional_heuristic,20,20.0,30.0,80.0,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_002,33.0824,37.0,33.4861,0.9674,32,66,37.0,0.0,16.0,100.0,0,29.0,0.0,29.0,66,2.548,1.5288,1.1736321945991801,balanced,proportional_heuristic,53,29.0,81.0264,80.3030303030303,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_003,22.6687,15.0,16.7706,0.9674,16,39,15.0,0.0,16.0,100.0,0,24.0,0.0,24.0,39,3.6399999999999997,2.1839999999999997,1.0974067241819878,balanced,proportional_heuristic,31,24.0,67.704,79.48717948717949,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_004,26.5785,24.0,7.0569,0.9674,7,34,24.0,0.0,3.0,100.0,0,10.0,0.0,10.0,34,5.98,3.588,1.070171232556619,balanced,proportional_heuristic,27,10.0,96.876,79.41176470588235,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_005,14.7079,16.0,5.6627,0.9674,6,21,16.0,0.0,1.0,100.0,0,5.0,0.0,5.0,21,2.28,1.3679999999999999,1.044970613590258,balanced,proportional_heuristic,17,5.0,23.255999999999997,80.95238095238095,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_006,13.4888,11.0,4.9844,0.9674,5,19,11.0,0.0,4.0,100.0,0,8.0,0.0,8.0,19,7.88,4.728,1.04051327349466,balanced,proportional_heuristic,15,8.0,70.92,78.94736842105263,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_007,151.4111,52.0,68.4641,0.9674,66,218,52.0,0.0,126.0,100.0,0,166.0,0.0,166.0,218,0.25,0.15,1.498474704303477,balanced,proportional_heuristic,178,166.0,26.7,81.65137614678899,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_008,37.6984,50.0,101.1057,0.9674,98,136,50.0,0.0,60.0,100.0,0,86.0,0.0,86.0,136,0.74,0.444,1.4177452405106417,balanced,proportional_heuristic,110,86.0,48.84,80.88235294117648,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_009,14.8417,10.0,7.5833,0.9674,8,23,10.0,0.0,9.0,100.0,0,13.0,0.0,13.0,23,2.28,1.3679999999999999,1.0519087682688841,balanced,proportional_heuristic,19,13.0,25.991999999999997,82.6086956521739,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_010,24.1869,18.0,5.801,0.9674,5,30,18.0,0.0,6.0,100.0,0,12.0,0.0,12.0,30,2.84,1.704,1.0616881259329012,balanced,proportional_heuristic,24,12.0,40.896,80.0,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_011,77.5664,41.0,24.3011,0.9674,24,102,41.0,0.0,41.0,100.0,0,61.0,0.0,61.0,102,1.98,1.188,1.217733790755988,balanced,proportional_heuristic,82,61.0,97.416,80.3921568627451,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_012,60.672,56.0,18.0803,0.9674,18,79,56.0,0.0,7.0,100.0,0,23.0,0.0,23.0,79,2.68,1.608,1.167068879520826,balanced,proportional_heuristic,63,23.0,101.304,79.74683544303798,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_013,78.9084,94.0,30.4405,0.9674,30,109,88.0,6.0,0.0,93.61702127659575,1,15.0,30.0,15.0,109,2.58,1.548,1.2414782172073153,balanced,proportional_heuristic,88,45.0,136.224,80.73394495412845,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_014,24.1603,31.0,13.0318,0.9674,12,37,30.0,1.0,0.0,96.7741935483871,1,6.0,5.0,6.0,37,1.98,1.188,1.0869010466623468,balanced,proportional_heuristic,30,11.0,35.64,81.08108108108108,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_015,49.3666,41.0,41.5996,0.9674,40,90,41.0,0.0,32.0,100.0,0,49.0,0.0,49.0,90,1.78,1.068,1.229863573810743,balanced,proportional_heuristic,73,49.0,77.964,81.11111111111111,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_016,73.5464,94.0,25.3541,0.9674,25,99,79.0,15.0,0.0,84.04255319148936,1,5.0,75.0,5.0,99,2.98,1.788,1.2145271718324637,balanced,proportional_heuristic,79,80.0,141.252,79.7979797979798,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_017,4.6592,3.0,2.4302,0.9674,3,8,3.0,0.0,4.0,100.0,0,5.0,0.0,5.0,8,1.98,1.188,1.0164687986830478,balanced,proportional_heuristic,7,5.0,8.315999999999999,87.5,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_018,39.9882,52.0,15.9651,0.9674,16,56,44.0,8.0,0.0,84.61538461538461,1,4.0,40.0,4.0,56,4.54,2.7239999999999998,1.1242555690463638,balanced,proportional_heuristic,44,44.0,119.856,78.57142857142857,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_019,30.6453,71.0,7.063,0.9674,7,38,31.0,40.0,0.0,43.66197183098591,1,0.0,200.0,165.0,38,1.98,1.188,1.077157630210409,balanced,proportional_heuristic,31,200.0,36.827999999999996,81.57894736842105,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_020,291.9417,284.0,135.8334,0.9674,132,424,284.0,0.0,57.0,100.0,0,140.0,0.0,140.0,424,0.9399999999999998,0.5639999999999998,1.9744903626688166,balanced,proportional_heuristic,341,140.0,192.32399999999996,80.4245283018868,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_021,36.1377,41.0,9.9041,0.9674,9,46,36.0,5.0,0.0,87.8048780487805,1,5.0,25.0,5.0,46,2.48,1.488,1.0964887733305013,balanced,proportional_heuristic,36,30.0,53.568,78.26086956521739,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_022,6.5359,10.0,3.4998,0.9674,3,10,9.0,1.0,0.0,90.0,1,0.0,5.0,0.0,10,1.98,1.188,1.023419271932338,balanced,proportional_heuristic,9,5.0,10.692,90.0,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_023,47.4286,50.0,7.8386,0.9674,8,56,44.0,6.0,0.0,88.0,1,6.0,30.0,6.0,56,3.9799999999999995,2.3879999999999995,1.1086112061483018,balanced,proportional_heuristic,44,36.0,105.07199999999997,78.57142857142857,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_024,48.9517,0.0,143.1361,0.9674,139,188,0.0,0.0,151.0,100.0,0,188.0,0.0,188.0,188,1.0,0.6,1.5838381430265016,balanced,proportional_heuristic,151,188.0,90.6,80.31914893617021,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_025,37.7439,41.0,8.9134,0.9674,9,47,37.0,4.0,0.0,90.2439024390244,1,6.0,20.0,6.0,47,2.88,1.728,1.095778972726375,balanced,proportional_heuristic,37,26.0,63.936,78.72340425531915,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_026,59.7591,58.0,8.5001,0.9674,8,68,55.0,3.0,0.0,94.82758620689656,1,10.0,15.0,10.0,68,1.98,1.188,1.1320400302185982,balanced,proportional_heuristic,55,25.0,65.34,80.88235294117648,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_027,25.8061,15.0,9.9898,0.9674,10,36,15.0,0.0,14.0,100.0,0,21.0,0.0,21.0,36,2.0,1.2,1.0790935100032701,balanced,proportional_heuristic,29,21.0,34.8,80.55555555555556,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_028,45.2696,38.0,7.0564,0.9674,7,53,38.0,0.0,4.0,100.0,0,15.0,0.0,15.0,53,3.88,2.328,1.1021811855633707,balanced,proportional_heuristic,42,15.0,97.776,79.24528301886792,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_029,35.37,26.0,10.9493,0.9674,10,46,26.0,0.0,11.0,100.0,0,20.0,0.0,20.0,46,1.6,0.96,1.0988250265773272,balanced,proportional_heuristic,37,20.0,35.519999999999996,80.43478260869566,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_030,239.1191,205.0,103.5872,0.9674,100,340,205.0,0.0,68.0,100.0,0,135.0,0.0,135.0,340,1.48,0.888,1.7713808981070647,balanced,proportional_heuristic,273,135.0,242.424,80.29411764705883,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_031,33.3034,29.0,6.8015,0.9674,6,40,29.0,0.0,3.0,100.0,0,11.0,0.0,11.0,40,4.68,2.808,1.0807966139628404,balanced,proportional_heuristic,32,11.0,89.856,80.0,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_032,39.7545,27.0,9.3944,0.9674,9,49,27.0,0.0,12.0,100.0,0,22.0,0.0,22.0,49,2.98,1.788,1.1009026875017094,balanced,proportional_heuristic,39,22.0,69.732,79.59183673469387,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_033,11.7941,10.0,5.3869,0.9674,6,18,10.0,0.0,4.0,100.0,0,8.0,0.0,8.0,18,2.5,1.5,1.039016814929421,balanced,proportional_heuristic,14,8.0,21.0,77.77777777777779,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_034,50.9913,69.0,11.788,0.9674,12,63,50.0,19.0,0.0,72.46376811594203,1,0.0,95.0,30.0,63,2.56,1.536,1.128508898731371,balanced,proportional_heuristic,50,95.0,76.8,79.36507936507937,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_035,35.4548,28.0,6.7218,0.9674,6,42,28.0,0.0,5.0,100.0,0,14.0,0.0,14.0,42,4.18,2.5079999999999996,1.0842028473826126,balanced,proportional_heuristic,33,14.0,82.76399999999998,78.57142857142857,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_036,20.5981,19.0,10.9639,0.9674,11,32,19.0,0.0,6.0,100.0,0,13.0,0.0,13.0,32,2.88,1.728,1.0735766264578273,balanced,proportional_heuristic,25,13.0,43.2,78.125,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_037,176.2754,197.0,84.8492,0.9674,82,259,197.0,0.0,11.0,100.0,0,62.0,0.0,62.0,259,2.56,1.536,1.5982951478524983,balanced,proportional_heuristic,208,62.0,319.488,80.3088803088803,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_038,19.544,25.0,7.2221,0.9674,7,27,21.0,4.0,0.0,84.0,1,2.0,20.0,2.0,27,4.98,2.988,1.0587005235630762,balanced,proportional_heuristic,21,22.0,62.748,77.77777777777779,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_039,166.3572,173.0,66.6762,0.9674,64,231,173.0,0.0,12.0,100.0,0,58.0,0.0,58.0,231,3.9799999999999995,2.3879999999999995,1.5178269975719845,balanced,proportional_heuristic,185,58.0,441.7799999999999,80.08658008658008,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_040,27.014,25.0,13.0333,0.9674,12,40,25.0,0.0,7.0,100.0,0,15.0,0.0,15.0,40,2.56,1.536,1.091793734849291,balanced,proportional_heuristic,32,15.0,49.152,80.0,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_041,106.9998,139.0,33.85,0.9674,33,140,112.0,27.0,0.0,80.57553956834532,1,1.0,135.0,1.0,140,2.98,1.788,1.3014995286792006,balanced,proportional_heuristic,112,136.0,200.256,80.0,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_042,90.0984,87.0,15.0905,0.9674,14,105,85.0,2.0,0.0,97.70114942528735,1,18.0,10.0,18.0,105,1.6800000000000002,1.008,1.2070227068565151,balanced,proportional_heuristic,85,28.0,85.68,80.95238095238095,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_043,46.7816,46.0,23.7351,0.9674,23,70,46.0,0.0,11.0,100.0,0,24.0,0.0,24.0,70,2.56,1.536,1.163032426096803,balanced,proportional_heuristic,57,24.0,87.552,81.42857142857143,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_044,21.8368,14.0,6.9995,0.9674,7,29,14.0,0.0,9.0,100.0,0,15.0,0.0,15.0,29,2.88,1.728,1.0618497533614433,balanced,proportional_heuristic,23,15.0,39.744,79.3103448275862,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_045,11.0246,7.0,3.5572,0.9674,3,15,7.0,0.0,5.0,100.0,0,8.0,0.0,8.0,15,3.9799999999999995,2.3879999999999995,1.0313074454366862,balanced,proportional_heuristic,12,8.0,28.65599999999999,80.0,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_046,42.4949,40.0,15.8125,0.9674,15,58,40.0,0.0,7.0,100.0,0,18.0,0.0,18.0,58,1.98,1.188,1.1280156616314863,balanced,proportional_heuristic,47,18.0,55.836,81.03448275862068,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_047,48.4799,29.0,13.5191,0.9674,13,62,29.0,0.0,21.0,100.0,0,33.0,0.0,33.0,62,1.0,0.6,1.1302547394395868,balanced,proportional_heuristic,50,33.0,30.0,80.64516129032258,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_048,45.583,46.0,10.435,0.9674,10,56,45.0,1.0,0.0,97.82608695652173,1,10.0,5.0,10.0,56,1.5,0.8999999999999999,1.1145199906942713,balanced,proportional_heuristic,45,15.0,40.49999999999999,80.35714285714286,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_049,25.7006,24.0,7.0331,0.9674,7,33,24.0,0.0,2.0,100.0,0,9.0,0.0,9.0,33,4.74,2.844,1.0685845412790562,balanced,proportional_heuristic,26,9.0,73.944,78.78787878787878,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_050,11.572,2.0,4.1519,0.9674,4,16,2.0,0.0,11.0,100.0,0,14.0,0.0,14.0,16,2.2399999999999998,1.3439999999999999,1.034322354859696,balanced,proportional_heuristic,13,14.0,17.471999999999998,81.25,4175.23584,3338,5219.0448,3928
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_001,12.4848,2.0,0.876,0.9674,1,14,2.0,0.0,3.0,100.0,0,12.0,0.0,12.0,14,2.198,1.3188,1.027460605894512,balanced,milp_optimised,5,12.0,6.593999999999999,35.714285714285715,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_002,30.1181,28.0,12.695,0.9674,12,43,28.0,0.0,15.0,100.0,0,15.0,0.0,15.0,43,2.56,1.536,1.0972938006169872,balanced,milp_optimised,43,15.0,66.048,100.0,2109.72672,1892,2637.1584,2226
